SK_ID_CURR,TARGET
102927,0.1222905
102932,0.08797806
102933,0.082927614
102935,0.037649292
102958,0.08312919
102969,0.14012742
102971,0.031066602
102975,0.088095225
102979,0.043262567
102982,0.016141554
102987,0.11136322
102989,0.062827565
102995,0.024856877
102996,0.028746067
103000,0.04114004
103001,0.04561925
103004,0.037569925
103010,0.026095163
103025,0.098204754
103029,0.042850036
103046,0.12900488
103056,0.04759357
103062,0.06890635
103078,0.026267532
103083,0.04260084
103092,0.06270458
103096,0.09903309
103097,0.13789727
103102,0.2167633
103112,0.04113756
103132,0.04546022
103144,0.109903984
103145,0.17609902
103146,0.016543243
103147,0.05138566
103158,0.028240427
103171,0.09104326
103173,0.035535146
103184,0.07295065
103195,0.1085919
103196,0.0424444
103206,0.040687874
103230,0.10054356
103231,0.11961436
103232,0.053314336
103239,0.05058604
103240,0.053931467
103243,0.034415912
103252,0.13026354
103258,0.02491618
103259,0.10296575
103279,0.059907127
103280,0.012555629
103286,0.02601231
103287,0.114229366
103290,0.034506015
103298,0.030675936
103315,0.015197382
103319,0.058310993
103334,0.14538012
103336,0.11049552
103345,0.08436977
103368,0.024856871
103371,0.14658932
103377,0.032748736
103398,0.03284727
103404,0.058264177
103408,0.14060263
103410,0.10658441
103418,0.025726194
103420,0.20975731
103432,0.10833516
103433,0.033391558
103436,0.03121466
103440,0.045076113
103453,0.07822769
103459,0.04307133
103460,0.033747826
103461,0.04180084
103462,0.05814525
103473,0.069378056
103474,0.025687288
103475,0.18977517
103478,0.1317931
103480,0.034701757
103484,0.06410277
103494,0.15145743
103513,0.1485052
103515,0.1109839
103516,0.18883319
103525,0.11593024
103541,0.22292379
103544,0.04308264
103562,0.142592
103570,0.21829094
103572,0.2287943
103574,0.043634616
103575,0.047150414
103591,0.051779464
103594,0.0578386
103609,0.04486765
103613,0.033522762
103614,0.0149351405
103615,0.023499992
103624,0.07888403
103625,0.15377998
103628,0.13207087
103629,0.034162123
103647,0.042062666
103648,0.04907875
103651,0.04056291
103658,0.0116956765
103668,0.05616904
103669,0.037211385
103676,0.030635165
103682,0.08798407
103683,0.04323231
103689,0.066017784
103725,0.041274507
103733,0.041549
103744,0.019011157
103762,0.11795231
103771,0.16876405
103773,0.010354066
103783,0.051255997
103784,0.036320746
103808,0.021938343
103812,0.074636385
103813,0.18624838
103814,0.12585948
103818,0.11915497
103824,0.02131865
103828,0.029383551
103830,0.11095517
103840,0.021672696
103842,0.07824431
103847,0.04827053
103848,0.06555311
103851,0.022357687
103854,0.11107786
103857,0.1276241
103861,0.043481577
103862,0.04806457
103865,0.037562564
103870,0.01894309
103876,0.058188442
103891,0.30119365
103908,0.17752491
103914,0.07512782
103918,0.037230916
103940,0.026117569
103963,0.08201534
103966,0.029710732
103971,0.2349464
103980,0.16637754
103984,0.04476527
103985,0.0697093
103998,0.17689319
104019,0.025204597
104026,0.055260807
104035,0.14165418
104044,0.070560284
104045,0.03823649
104047,0.092181474
104051,0.04741077
104058,0.03183602
104063,0.03520629
104066,0.1081609
104087,0.025103029
104089,0.048952103
104095,0.04201151
104098,0.048146803
104104,0.036441524
104110,0.2016153
104120,0.036198165
104122,0.026581785
104131,0.020769563
104132,0.048843134
104135,0.03340859
104136,0.045366097
104149,0.026695564
104150,0.06585089
104156,0.09766702
104165,0.045429967
104175,0.026449317
104179,0.108105436
104184,0.06868969
104206,0.03577449
104216,0.13228369
104230,0.109991565
104257,0.034799304
104272,0.04085049
104273,0.09758353
104278,0.049611624
104294,0.08853746
104295,0.055940464
104297,0.083710246
104298,0.10729277
104308,0.029558925
104318,0.037806824
104319,0.067514576
104320,0.11719386
104327,0.21974081
104334,0.077732384
104344,0.077253506
104350,0.06297842
104351,0.22912757
104354,0.018230997
104369,0.07154185
104376,0.11171905
104381,0.03068261
104384,0.041804593
104391,0.03758322
104394,0.04161422
104398,0.18689416
104402,0.016066147
104408,0.036253672
104409,0.037442528
104410,0.18086202
104412,0.036309075
104417,0.11055339
104424,0.13720144
104426,0.06941892
104435,0.05159321
104445,0.02827342
104458,0.031954136
104460,0.049603138
104466,0.0387185
104472,0.12879342
104473,0.06525586
104479,0.035403695
104480,0.036400106
104482,0.11643778
104499,0.026261361
104501,0.028311137
104502,0.028022466
104506,0.13403018
104510,0.022765309
104512,0.10702116
104520,0.17449236
104528,0.05003791
104529,0.02742248
104541,0.08310373
104578,0.036204338
104584,0.038551502
104588,0.055413194
104602,0.18163912
104610,0.028302206
104611,0.1508471
104618,0.056218
104620,0.09230303
104622,0.037279386
104624,0.03943023
104625,0.12999052
104634,0.08936258
104639,0.042889666
104646,0.0244672
104647,0.09171254
104652,0.03587001
104670,0.084414
104677,0.018536078
104685,0.05120853
104691,0.02564609
104696,0.103497274
104699,0.025641372
104712,0.06906886
104714,0.032561675
104717,0.08209973
104718,0.039968956
104740,0.10494889
104741,0.038778674
104743,0.009097104
104744,0.019484011
104747,0.042580687
104767,0.03103157
104772,0.20708738
104776,0.25561807
104779,0.0293177
104814,0.049876172
104815,0.046606652
104830,0.11986463
104831,0.103383064
104833,0.036027502
104839,0.023685077
104840,0.036412995
104860,0.050691053
104861,0.019251632
104866,0.06679155
104870,0.010663935
104877,0.05857559
104878,0.016656555
104879,0.02844204
104880,0.037696574
104899,0.1374747
104906,0.022196567
104907,0.114548996
104913,0.118994385
104916,0.039212752
104921,0.049659725
104930,0.05394532
104931,0.19528164
104936,0.032118328
104937,0.043366335
104942,0.025390254
104943,0.040339597
104969,0.08845265
104972,0.17784078
104988,0.05202374
105013,0.03940895
105015,0.023306686
105019,0.048887037
105027,0.04211221
105030,0.21427661
105035,0.1739977
105041,0.015937524
105051,0.18394624
105056,0.042070065
105067,0.27145195
105071,0.0524443
105072,0.050513484
105074,0.10412656
105091,0.12536879
105101,0.036203913
105103,0.033148058
105134,0.067310385
105139,0.027241932
105142,0.12132031
105146,0.06402563
105163,0.06450331
105168,0.11183809
105172,0.025255328
105176,0.19103937
105195,0.059398446
105196,0.19371775
105197,0.015520244
105203,0.020621119
105223,0.042782955
105227,0.13632354
105228,0.039240498
105230,0.14088687
105231,0.13176419
105239,0.05000162
105242,0.13583845
105244,0.051118888
105245,0.102858685
105248,0.029008312
105249,0.07139473
105266,0.26359573
105271,0.14368196
105276,0.06596149
105282,0.041537292
105292,0.113985814
105297,0.014531481
105332,0.044054832
105333,0.03862869
105343,0.033903897
105344,0.019409435
105345,0.09919744
105357,0.045703877
105359,0.06934895
105366,0.09518435
105367,0.06516113
105370,0.017346842
105377,0.05423733
105390,0.093470216
105399,0.023584863
105403,0.025904808
105404,0.16521312
105414,0.030787172
105417,0.03319611
105425,0.13924351
105452,0.059728887
105454,0.0925891
105456,0.079321936
105470,0.035471607
105471,0.028574899
105483,0.063773885
105493,0.07398069
105508,0.13618825
105514,0.0385275
105515,0.020947726
105528,0.19083194
105529,0.030531187
105531,0.046043966
105532,0.023547182
105558,0.029330144
105574,0.015831953
105578,0.013315126
105584,0.14203553
105595,0.058391728
105617,0.14297834
105618,0.045528717
105621,0.03759297
105625,0.07862488
105629,0.057405695
105630,0.022675011
105634,0.029257955
105635,0.026457299
105641,0.0645768
105647,0.0757203
105648,0.0543456
105655,0.0322554
105657,0.043525014
105672,0.16875653
105678,0.0909834
105682,0.1743674
105691,0.07322142
105692,0.025517432
105706,0.06837404
105712,0.063349694
105720,0.041710064
105734,0.015949503
105735,0.04614005
105736,0.07031867
105737,0.025316563
105738,0.10177423
105740,0.09193414
105744,0.05603443
105747,0.044097196
105749,0.14653164
105754,0.03320828
105758,0.037862483
105760,0.071125194
105767,0.07564083
105784,0.06470097
105791,0.028262328
105802,0.10196569
105807,0.2055842
105809,0.06576041
105816,0.045657955
105817,0.041007176
105824,0.117053054
105832,0.07691275
105856,0.055864275
105865,0.031326473
105899,0.10159858
105906,0.0214056
105916,0.0634869
105923,0.03615359
105937,0.08982627
105965,0.0275568
105966,0.060807772
105968,0.1251133
105973,0.054128904
105976,0.26018313
105978,0.07259583
105979,0.021847665
105991,0.095736384
105998,0.072719395
105999,0.028955828
106000,0.15260819
106001,0.059187036
106010,0.08104528
106011,0.02163871
106013,0.17058013
106015,0.05791229
106026,0.04045083
106032,0.031791154
106035,0.12938741
106040,0.062938906
106041,0.1500342
106044,0.02344765
106053,0.09766593
106054,0.043530386
106065,0.12724146
106081,0.05680212
106083,0.050719295
106087,0.031636514
106090,0.094726354
106101,0.023194047
106102,0.022162393
106109,0.09084367
106116,0.09680987
106150,0.015602562
106155,0.15875709
106166,0.06486335
106176,0.22539663
106189,0.042076904
106199,0.12113365
106205,0.12631135
106206,0.07529494
106211,0.019742586
106214,0.042197917
106216,0.06866736
106217,0.046062686
106225,0.09428
106249,0.043706853
106256,0.09045212
106258,0.049464647
106261,0.03583999
106262,0.19647348
106264,0.023757702
106271,0.04958024
106276,0.049957402
106277,0.10312584
106286,0.13027164
106293,0.08420617
106295,0.15536398
106296,0.048806395
106297,0.12996721
106298,0.037017956
106311,0.028873073
106314,0.10649252
106320,0.05169248
106334,0.039142895
106346,0.08755945
106347,0.02721076
106349,0.032681543
106354,0.068656005
106360,0.03325433
106373,0.073538825
106377,0.042971455
106386,0.24063337
106387,0.042111576
106391,0.032695837
106401,0.26274785
106411,0.105665304
106413,0.09452475
106426,0.039771136
106427,0.05950826
106428,0.059425224
106434,0.13916887
106438,0.03428378
106440,0.052744124
106441,0.06021078
106452,0.11159473
106453,0.059454333
106454,0.09965754
106457,0.07233966
106484,0.034662753
106488,0.099940166
106491,0.06803496
106514,0.055176646
106527,0.04301707
106528,0.043697715
106529,0.007119076
106534,0.113554895
106550,0.069608204
106577,0.13202494
106585,0.1016589
106590,0.03536448
106607,0.033382952
106610,0.07126379
106611,0.10182409
106612,0.048769914
106624,0.06428574
106631,0.015065254
106647,0.22379065
106660,0.1521525
106674,0.03946034
106687,0.016222456
106712,0.15697399
106713,0.049880333
106717,0.07981425
106720,0.10688362
106721,0.11199184
106724,0.053899545
106735,0.050022308
106739,0.069153
106740,0.09195374
106754,0.03639193
106760,0.17761195
106761,0.043305762
106784,0.1263289
106787,0.07304595
106797,0.022122892
106798,0.070441216
106802,0.24452768
106803,0.06825214
106804,0.1641865
106805,0.013402178
106810,0.12205353
106812,0.09721715
106813,0.042133268
106817,0.06344657
106822,0.03291023
106823,0.03420649
106827,0.040556412
106841,0.042496167
106851,0.14365998
106852,0.03617976
106853,0.29007468
106854,0.23690273
106861,0.03778295
106873,0.11490913
106877,0.03550355
106878,0.019549482
106881,0.056736857
106900,0.02588297
106906,0.04370149
106907,0.07530074
106914,0.029726008
106916,0.06859307
106924,0.032968793
106931,0.038833614
106936,0.050079606
106937,0.107943736
106938,0.021830145
106939,0.047928512
106943,0.036275018
106944,0.12624532
106967,0.080789134
106980,0.04928638
106986,0.078186356
106987,0.023931988
106990,0.020075032
107013,0.022549225
107023,0.03511763
107033,0.06630835
107037,0.079142466
107048,0.040235117
107071,0.02314022
107081,0.011551135
107113,0.15750448
107130,0.14308235
107131,0.04838773
107145,0.1256877
107156,0.11662686
107219,0.07500585
107222,0.14031483
107223,0.19535096
107232,0.13443269
107245,0.13202535
107246,0.038322456
107247,0.096000865
107256,0.011708151
107259,0.018368434
107260,0.039400116
107279,0.06924673
107280,0.053945106
107281,0.025582252
107285,0.030196073
107329,0.02595755
107337,0.077729926
107349,0.050817233
107350,0.02340431
107351,0.027379923
107359,0.13722764
107391,0.12149782
107394,0.032361254
107395,0.016777983
107406,0.08034012
107416,0.056811895
107417,0.07021473
107418,0.051856577
107419,0.03524843
107444,0.027942203
107445,0.09546791
107446,0.0673802
107460,0.17960443
107470,0.070893854
107475,0.10390241
107520,0.01759059
107526,0.061848477
107527,0.0389715
107530,0.011731038
107532,0.17953677
107534,0.032202914
107535,0.026138527
107554,0.13120827
107556,0.02521143
107559,0.10597544
107561,0.019075403
107564,0.085082844
107566,0.042849254
107571,0.055106305
107590,0.06312415
107602,0.064111106
107625,0.07879468
107626,0.16767003
107635,0.02125384
107636,0.05538733
107645,0.04556072
107652,0.07734331
107655,0.035657786
107668,0.047123335
107670,0.07435673
107677,0.012121004
107680,0.1280316
107683,0.17156796
107684,0.022189137
107691,0.11118967
107692,0.05205219
107703,0.035032835
107709,0.027663004
107710,0.07729208
107721,0.23418505
107725,0.09704244
107727,0.03584224
107739,0.016711151
107740,0.062317356
107741,0.046965443
107747,0.025204709
107765,0.21890871
107768,0.02056603
107775,0.07656978
107782,0.14543796
107790,0.039190914
107801,0.04536727
107807,0.025061794
107811,0.05077888
107817,0.12724426
107826,0.05361262
107838,0.06803974
107839,0.034715734
107843,0.050159834
107847,0.085081786
107849,0.1974054
107850,0.12155196
107867,0.071085945
107871,0.0713038
107908,0.030167606
107913,0.122347064
107927,0.051772732
107931,0.057966135
107955,0.026144288
107962,0.13090585
107977,0.0854964
107978,0.045592688
107993,0.028341766
108010,0.14950024
108016,0.04036664
108018,0.10941863
108027,0.13763726
108045,0.07176017
108069,0.26872104
108082,0.03635917
108089,0.057255894
108092,0.02044802
108106,0.035011772
108112,0.052293938
108120,0.12644833
108122,0.2691161
108135,0.04755583
108170,0.033576846
108171,0.048032258
108177,0.01786447
108180,0.055765692
108183,0.036405183
108184,0.03807898
108185,0.043814454
108192,0.07939493
108195,0.043413214
108196,0.109524176
108218,0.021535197
108219,0.09563415
108243,0.12916298
108249,0.03759495
108251,0.019191986
108274,0.040700775
108280,0.20508836
108289,0.07436699
108292,0.039131757
108295,0.04084839
108327,0.027791686
108332,0.1224455
108346,0.042131495
108349,0.12265777
108353,0.07779959
108362,0.05410413
108363,0.043161906
108377,0.17337176
108378,0.18957216
108381,0.015627254
108383,0.09855675
108390,0.14696534
108407,0.026535092
108408,0.038635578
108411,0.039747033
108412,0.037743572
108419,0.07155164
108436,0.14032362
108437,0.29812127
108438,0.057429686
108441,0.041190624
108448,0.027294332
108449,0.026782218
108466,0.022046642
108467,0.10889981
108473,0.04806948
108474,0.034587156
108476,0.032389082
108479,0.03247522
108486,0.020824632
108493,0.022925958
108501,0.047355093
108506,0.08694694
108510,0.06989553
108511,0.050862405
108514,0.043095972
108517,0.077574104
108519,0.048774682
108522,0.01859197
108548,0.05337434
108554,0.073456794
108555,0.1396213
108559,0.029109955
108562,0.025884576
108571,0.08789539
108572,0.023370037
108579,0.06530566
108583,0.040840644
108584,0.026984513
108592,0.027585443
108602,0.016359868
108609,0.03239637
108613,0.075082004
108616,0.10783021
108618,0.046861377
108620,0.03569258
108643,0.05266378
108649,0.026603637
108654,0.121992625
108655,0.035708923
108656,0.02652513
108667,0.058921255
108668,0.13265774
108682,0.09507043
108690,0.045849353
108691,0.09336247
108692,0.11719691
108695,0.049711306
108699,0.050717212
108710,0.057853963
108718,0.119184315
108739,0.14856787
108740,0.015526029
108741,0.010503811
108742,0.047327742
108763,0.016964845
108767,0.14444396
108769,0.10512992
108779,0.15450525
108788,0.038626004
108801,0.03590737
108802,0.06354761
108810,0.06622575
108811,0.030801501
108813,0.04978733
108814,0.1372791
108825,0.047906205
108826,0.10813424
108830,0.07905778
108834,0.100488484
108852,0.041432638
108887,0.09925899
108901,0.09551622
108908,0.023387881
108910,0.056182895
108920,0.026872337
108922,0.060361274
108929,0.05753903
108930,0.111661516
108937,0.04422982
108938,0.042602796
108943,0.07238387
108948,0.024737911
108953,0.04554128
108956,0.050076023
108965,0.026592158
108985,0.14191394
108986,0.0478943
108987,0.024119461
108990,0.01932177
108991,0.05204187
108993,0.29662743
109000,0.05529892
109001,0.13791019
109012,0.20123056
109014,0.04823755
109015,0.12119405
109021,0.03216893
109037,0.039510477
109042,0.28196713
109044,0.034161698
109046,0.251305
109064,0.0064413366
109084,0.097444944
109086,0.047579944
109092,0.015333199
109093,0.07356394
109100,0.050919537
109101,0.0182926
109110,0.03806685
109114,0.15489283
109126,0.060352407
109152,0.031731836
109162,0.07627533
109167,0.028698305
109168,0.076686434
109169,0.026846355
109179,0.034108546
109184,0.09521591
109191,0.11946424
109192,0.039686806
109193,0.021050971
109196,0.09193751
109206,0.033318214
109210,0.019201674
109244,0.04584439
109249,0.05402274
109273,0.037387177
109276,0.15479349
109281,0.04741928
109287,0.031217512
109297,0.12177271
109298,0.0510826
109306,0.035417374
109309,0.047506697
109321,0.17043035
109328,0.1969162
109336,0.04071403
109342,0.034947906
109346,0.022177175
109347,0.058228493
109348,0.11329933
109362,0.13189623
109363,0.019338356
109367,0.02391839
109370,0.020384649
109393,0.10330047
109405,0.039846685
109413,0.030104263
109414,0.22284697
109421,0.06450411
109427,0.0497247
109428,0.03347948
109429,0.098535866
109437,0.015210968
109443,0.047888145
109461,0.073139936
109468,0.061325442
109469,0.047159296
109471,0.027919035
109479,0.037027303
109484,0.034844812
109501,0.050718516
109505,0.05688339
109535,0.041478723
109539,0.028387146
109544,0.052446716
109545,0.022520073
109551,0.14520036
109553,0.02181037
109555,0.05040917
109561,0.04603657
109580,0.025397195
109583,0.14682709
109593,0.06290463
109604,0.19550847
109620,0.12331082
109635,0.03560542
109637,0.15941879
109638,0.20319839
109642,0.06344202
109649,0.028862912
109652,0.124329135
109656,0.043386843
109663,0.04634158
109696,0.16519554
109700,0.09263933
109709,0.09246498
109735,0.030446967
109740,0.042119626
109741,0.14181854
109749,0.08059847
109764,0.012940405
109771,0.07421379
109772,0.018101158
109773,0.08188788
109798,0.033917964
109802,0.14809799
109804,0.05410726
109813,0.038714286
109818,0.084586434
109848,0.048188493
109850,0.03173783
109851,0.03433071
109855,0.022532135
109871,0.12913284
109877,0.08187499
109883,0.019459622
109886,0.017751966
109905,0.07088856
109936,0.28213796
109950,0.115442984
109958,0.108601406
109959,0.059155315
109969,0.038856294
109971,0.035630856
109984,0.019251866
109985,0.19122209
109988,0.033108357
109992,0.13459678
110005,0.10227831
110009,0.050206244
110011,0.099414065
110014,0.07269394
110026,0.030689374
110042,0.041325472
110058,0.02034442
110069,0.051314916
110080,0.029338412
110087,0.04569521
110091,0.07448532
110094,0.04854721
110098,0.14644863
110105,0.07201422
110117,0.046788123
110136,0.20151122
110138,0.26904958
110149,0.09501906
110164,0.21204464
110202,0.09846979
110212,0.0130480705
110226,0.010129078
110236,0.036684513
110249,0.021180838
110257,0.03482284
110258,0.0234448
110277,0.020280037
110282,0.027688408
110284,0.045216624
110286,0.04544966
110289,0.026981814
110304,0.025013011
110319,0.081137486
110324,0.04237072
110326,0.077358104
110335,0.10701929
110337,0.043200605
110338,0.06042986
110343,0.054692563
110345,0.04256989
110347,0.14342137
110355,0.012311583
110359,0.03574567
110360,0.09857709
110364,0.08661458
110371,0.12291146
110372,0.051630266
110376,0.05203785
110379,0.11991903
110380,0.056373604
110393,0.07188609
110401,0.1452335
110406,0.03156195
110411,0.040087312
110416,0.022079572
110420,0.0382182
110443,0.037280943
110465,0.033919293
110468,0.102434404
110469,0.043167103
110471,0.1794458
110487,0.0929075
110491,0.19618328
110504,0.11893763
110547,0.036895797
110550,0.03633353
110559,0.09658798
110578,0.05195671
110582,0.15832734
110590,0.040357184
110598,0.05641224
110601,0.23500243
110602,0.05240178
110604,0.038137656
110625,0.072641075
110626,0.17349821
110636,0.06306964
110637,0.08671366
110638,0.040234342
110646,0.029323874
110648,0.05785765
110652,0.11679207
110681,0.024414912
110682,0.045552522
110687,0.1216766
110691,0.014828221
110694,0.04557832
110695,0.04226214
110696,0.104883
110708,0.030051306
110710,0.06514092
110717,0.05134416
110730,0.044504333
110740,0.06412354
110742,0.030689241
110747,0.031446718
110761,0.11323101
110766,0.12907569
110769,0.03167287
110774,0.09743648
110803,0.042143814
110805,0.029905157
110809,0.13880633
110827,0.027577091
110832,0.030538043
110839,0.053559188
110859,0.100145854
110861,0.026254509
110863,0.1806209
110865,0.03742994
110881,0.101691544
110889,0.028999811
110891,0.031769995
110894,0.010936095
110895,0.078937866
110907,0.30970508
110914,0.07760093
110933,0.014726179
110934,0.015974255
110937,0.03269549
110953,0.023795199
110954,0.21970579
110958,0.22292791
110970,0.098334394
110974,0.13490336
110977,0.22216526
110989,0.03580569
110993,0.24934511
110994,0.17809367
111018,0.016879806
111019,0.035180904
111030,0.057002258
111032,0.07256965
111041,0.02798624
111045,0.081279315
111048,0.037402
111052,0.18022694
111070,0.07104149
111084,0.13665794
111091,0.06703162
111104,0.027152425
111108,0.040265206
